transaction_id,payee_vpa,merchant_code,location,device,transaction_type,amount,timestamp,fraud_flag
TXN001179,kajal@upi,6028,Agra,iOS,high,48485.74,2025-10-08 12:10:02,0
TXN001180,shyam@upi,6018,Gwalior,iOS,normal,10253.06,2025-09-19 14:57:02,1
TXN001181,ravi@upi,6017,Surat,Android,low,43325.98,2025-09-18 05:44:02,1
TXN001182,amit@upi,6027,Thane,Android,low,39436.14,2025-10-07 07:55:02,0
TXN001183,sachin@upi,6014,Vadodara,iOS,normal,15732.33,2025-09-16 01:41:02,1
TXN001184,neha@upi,6023,Raipur,iOS,high,6774.41,2025-10-03 19:44:02,0
TXN001185,ravi@upi,6024,Hyderabad,Android,normal,28209.51,2025-09-29 10:14:02,1
TXN001186,ramesh@upi,6027,Pune,iOS,low,29728.47,2025-09-25 07:13:02,0
TXN001187,suman@upi,6023,Kolkata,Android,normal,35749.81,2025-09-27 21:43:02,0
TXN001188,anita@upi,6027,Bangalore,iOS,normal,23791.78,2025-09-15 06:01:02,1
TXN001189,rahul@upi,5814,Agra,iOS,low,17796.54,2025-09-07 17:48:02,0
TXN001190,akshay@upi,5813,Ahmedabad,iOS,high,18571.63,2025-09-19 13:17:02,0
TXN001191,priya@upi,7299,Hyderabad,Android,low,27352.14,2025-09-11 21:01:02,0
TXN001192,rahul@upi,6022,Indore,iOS,normal,40780.21,2025-09-30 00:39:02,1
TXN001193,pooja@upi,4111,Vadodara,iOS,normal,5042.85,2025-10-06 12:40:02,0
TXN001194,sita@upi,5813,Kanpur,Android,normal,9859.81,2025-10-07 08:25:02,1
TXN001195,sanjana@upi,5815,Nashik,Android,normal,33773.65,2025-10-07 11:01:02,1
TXN001196,vinay@upi,5411,Vijayawada,Android,high,3833.67,2025-10-08 07:41:02,1
TXN001197,nisha@upi,6024,Surat,Android,low,39637.86,2025-09-19 06:54:02,0
TXN001198,manish@upi,6014,Raipur,Android,high,28711.55,2025-09-11 21:07:02,1
TXN001199,sanjana@upi,5812,Raipur,iOS,normal,34238.5,2025-10-07 18:31:02,1
TXN001200,pooja@upi,6016,Mumbai,iOS,low,37941.86,2025-09-07 20:18:02,0
TXN001201,raj@upi,5815,Raipur,Android,low,20178.93,2025-09-21 03:06:02,1
TXN001202,sachin@upi,5813,Ahmedabad,iOS,normal,16047.51,2025-09-26 04:43:02,1
TXN001203,ramesh@upi,5411,Ahmedabad,Android,low,41903.76,2025-09-07 15:04:02,0
TXN001204,rahul@upi,6021,Bangalore,Android,normal,37936.11,2025-09-27 07:32:02,0
TXN001205,priya@upi,5813,Vijayawada,iOS,normal,46285.12,2025-10-01 08:11:02,1
TXN001206,neha@upi,6020,Delhi,iOS,high,24136.91,2025-09-08 12:33:02,0
TXN001207,neeraj@upi,5611,Coimbatore,Android,normal,31207.97,2025-09-12 15:03:02,0
TXN001208,neha@upi,6025,Pune,iOS,low,5121.81,2025-09-30 00:02:02,0
TXN001209,suman@upi,6020,Ahmedabad,Android,normal,33060.4,2025-10-08 10:57:02,1
TXN001210,sanjana@upi,5411,Jodhpur,Android,normal,4192.05,2025-09-27 20:04:02,1
TXN001211,ramesh@upi,6016,Aurangabad,Android,normal,32635.91,2025-09-29 05:06:02,0
TXN001212,shreya@upi,6018,Vijayawada,Android,normal,961.58,2025-09-22 10:02:02,0
TXN001213,sanjay@upi,5814,Ahmedabad,Android,normal,11102.48,2025-09-25 17:51:02,0
TXN001214,akshay@upi,5611,Gwalior,Android,normal,42919.52,2025-09-13 17:18:02,1
TXN001215,vikas@upi,5411,Vadodara,iOS,normal,14480.86,2025-09-20 14:22:02,0
TXN001216,sanjay@upi,5816,Kolkata,Android,high,14341.16,2025-09-08 20:06:02,0
TXN001217,rohit@upi,5814,Mumbai,Android,high,48354.2,2025-10-04 23:27:02,1
TXN001218,raj@upi,4111,Kochi,iOS,high,27534.55,2025-10-05 08:44:02,0
TXN001219,priya@upi,5413,Jaipur,Android,low,19901.23,2025-09-21 12:51:02,1
TXN001220,vijay@upi,4111,Bangalore,Android,high,45674.2,2025-09-09 17:39:02,0
TXN001221,pooja@upi,5815,Nagpur,Android,low,9517.13,2025-09-23 21:43:02,0
TXN001222,shyam@upi,6028,Patna,Android,low,49592.88,2025-09-28 23:23:02,0
TXN001223,raj@upi,7299,Kolkata,iOS,high,18309.76,2025-09-07 23:12:02,0
TXN001224,priya@upi,6023,Bangalore,Android,low,33679.95,2025-09-30 16:31:02,0
TXN001225,geeta@upi,6023,Surat,iOS,high,31827.9,2025-09-25 22:46:02,1
TXN001226,sita@upi,6027,Coimbatore,iOS,normal,40272.81,2025-09-16 12:02:02,0
TXN001227,siddharth@upi,5611,Chennai,Android,normal,12169.25,2025-10-07 09:42:02,1
TXN001228,anita@upi,6018,Indore,Android,low,39827.84,2025-10-02 02:41:02,0
TXN001229,pallavi@upi,6028,Kolkata,Android,normal,40869.46,2025-09-17 02:19:02,0
TXN001230,siddharth@upi,6019,Jodhpur,Android,high,38603.63,2025-10-03 20:32:02,0
TXN001231,raj@upi,6019,Patna,iOS,normal,42383.37,2025-10-05 15:56:02,1
TXN001232,deepak@upi,5611,Hyderabad,Android,normal,10910.96,2025-09-10 12:52:02,0
TXN001233,suman@upi,6026,Gwalior,Android,normal,18795.36,2025-09-13 11:31:02,0
TXN001234,anita@upi,6025,Mumbai,Android,high,18802.22,2025-09-18 08:57:02,0
TXN001235,tina@upi,5815,Gwalior,Android,low,29164.59,2025-09-29 10:53:02,1
TXN001236,gautam@upi,6022,Mumbai,Android,low,10945.12,2025-09-08 04:58:02,1
TXN001237,priya@upi,6013,Bhopal,Android,high,48941.2,2025-09-17 07:32:02,0
TXN001238,rahul@upi,6014,Nashik,iOS,normal,45940.69,2025-09-16 22:52:02,1
TXN001239,isha@upi,6016,Coimbatore,iOS,low,2871.54,2025-09-25 22:39:02,0
TXN001240,manish@upi,6028,Coimbatore,Android,normal,10285.46,2025-09-10 08:05:02,0
TXN001241,nisha@upi,6020,Hyderabad,Android,low,16643.72,2025-09-21 13:42:02,1
TXN001242,kiran@upi,6016,Nagpur,iOS,normal,2821.22,2025-09-12 11:37:02,1
TXN001243,isha@upi,6026,Kanpur,Android,low,1105.85,2025-10-06 16:34:02,0
TXN001244,vijay@upi,6028,Nagpur,Android,normal,40558.38,2025-09-23 10:46:02,0
TXN001245,manoj@upi,6023,Kanpur,iOS,high,45055.83,2025-09-18 19:57:02,1
TXN001246,deepak@upi,6027,Nashik,Android,low,44444.61,2025-10-06 04:44:02,0
TXN001247,akshay@upi,5814,Nashik,Android,high,35781.07,2025-09-29 14:36:02,1
TXN001248,manish@upi,6017,Madurai,Android,low,13639.94,2025-09-09 20:40:02,0
TXN001249,komal@upi,6011,Chennai,Android,low,19828.91,2025-10-05 10:06:02,0
TXN001250,akshay@upi,5815,Indore,Android,normal,37118.79,2025-09-20 00:52:02,1
TXN001251,siddharth@upi,6011,Meerut,Android,high,29064.17,2025-09-08 11:57:02,0
TXN001252,neeraj@upi,6017,Kolkata,Android,high,10936.14,2025-10-05 20:31:02,0
TXN001253,poornima@upi,7011,Coimbatore,Android,normal,38537.83,2025-10-07 06:37:02,1
TXN001254,kiran@upi,5611,Raipur,Android,normal,15507.12,2025-09-26 20:47:02,0
TXN001255,rohit@upi,6019,Mumbai,Android,low,13113.18,2025-10-02 19:09:02,0
TXN001256,suman@upi,6024,Coimbatore,Android,high,40926.97,2025-10-08 07:08:02,0
TXN001257,poornima@upi,5816,Lucknow,Android,low,30193.18,2025-09-12 01:12:02,0
TXN001258,suresh@upi,6028,Kolkata,iOS,low,21330.92,2025-09-13 16:57:02,1
TXN001259,nidhi@upi,4112,Chennai,iOS,low,45182.66,2025-09-20 22:54:02,1
TXN001260,ravi@upi,6023,Hyderabad,iOS,low,44911.4,2025-10-06 09:30:02,1
TXN001261,priya@upi,5611,Vijayawada,Android,high,24971.44,2025-09-30 11:06:02,1
TXN001262,neeraj@upi,5813,Gwalior,Android,low,2688.66,2025-09-17 10:03:02,1
TXN001263,shreya@upi,6023,Nagpur,iOS,low,20066.98,2025-09-13 05:22:02,1
TXN001264,priya@upi,5815,Hyderabad,Android,high,39533.48,2025-09-30 07:02:02,0
TXN001265,rohit@upi,5812,Surat,Android,low,6288.57,2025-09-18 23:00:02,0
TXN001266,pooja@upi,6012,Vadodara,iOS,low,22525.44,2025-09-19 13:02:02,0
TXN001267,deepak@upi,5815,Ahmedabad,iOS,low,4615.48,2025-09-14 06:21:02,1
TXN001268,komal@upi,5813,Gwalior,Android,low,39760.57,2025-09-27 23:46:02,0
TXN001269,anurag@upi,6027,Coimbatore,Android,high,27705.93,2025-09-30 20:18:02,0
TXN001270,priya@upi,5412,Kochi,iOS,low,7623.84,2025-09-08 08:20:02,1
TXN001271,pallavi@upi,6014,Raipur,Android,low,39890.86,2025-09-24 01:24:02,0
TXN001272,nisha@upi,6016,Pune,Android,high,15884.2,2025-09-16 17:35:02,0
TXN001273,deepak@upi,5413,Kochi,Android,normal,19837.07,2025-09-18 14:19:02,0
TXN001274,neha@upi,7011,Chennai,iOS,low,3052.39,2025-09-20 15:39:02,1
TXN001275,nisha@upi,5412,Madurai,Android,low,14193.41,2025-10-02 01:32:02,0
TXN001276,sanjay@upi,6017,Vadodara,Android,low,10066.77,2025-10-02 08:01:02,0
TXN001277,isha@upi,6016,Aurangabad,Android,low,3388.16,2025-09-07 20:46:02,1
TXN001278,manish@upi,6014,Agra,Android,normal,37881.44,2025-10-08 12:28:02,0
TXN001279,sanjay@upi,4111,Ahmedabad,Android,normal,11459.7,2025-09-16 15:56:02,0
TXN001280,shreya@upi,6016,Indore,Android,high,27922.37,2025-09-11 16:45:02,1
TXN001281,vinay@upi,5413,Nagpur,iOS,low,29068.97,2025-09-13 22:35:02,1
TXN001282,nidhi@upi,5814,Vadodara,iOS,high,20383.74,2025-10-01 20:43:02,0
TXN001283,neha@upi,5813,Meerut,Android,high,30566.69,2025-09-09 07:32:02,1
TXN001284,anil@upi,6025,Kolkata,Android,low,45942.91,2025-09-15 16:25:02,0
TXN001285,vikas@upi,6020,Lucknow,iOS,low,47729.76,2025-10-06 07:28:02,0
TXN001286,komal@upi,6028,Agra,iOS,normal,6943.62,2025-10-06 10:26:02,0
TXN001287,ravi@upi,6012,Kochi,Android,low,11143.49,2025-10-07 05:50:02,0
TXN001288,anurag@upi,6013,Jodhpur,Android,low,20558.24,2025-09-22 17:31:02,1
TXN001289,sita@upi,5815,Agra,Android,normal,2355.86,2025-10-05 13:00:02,0
TXN001290,anita@upi,7011,Mumbai,iOS,low,21062.85,2025-09-16 16:27:02,0
TXN001291,vijay@upi,6020,Vijayawada,Android,high,12994.57,2025-09-10 23:28:02,0
TXN001292,vijay@upi,6025,Lucknow,iOS,high,18596.31,2025-10-02 01:01:02,0
TXN001293,neha@upi,6012,Coimbatore,Android,low,29303.91,2025-09-07 22:32:02,0
TXN001294,manish@upi,6017,Chennai,Android,normal,38253.84,2025-09-13 17:43:02,1
TXN001295,komal@upi,5412,Patna,iOS,high,43388.57,2025-09-14 07:57:02,1
TXN001296,komal@upi,6014,Bangalore,Android,low,12891.39,2025-10-08 05:34:02,0
TXN001297,tina@upi,5413,Surat,Android,low,32442.64,2025-09-18 21:37:02,1
TXN001298,suresh@upi,6016,Patna,Android,low,795.11,2025-10-06 11:46:02,1
TXN001299,shreya@upi,6015,Chennai,Android,low,19306.41,2025-09-10 03:31:02,1
TXN001300,komal@upi,6027,Thane,Android,low,29493.15,2025-09-13 11:32:02,0
TXN001301,isha@upi,6024,Raipur,iOS,low,3979.6,2025-09-24 17:57:02,0
TXN001302,tina@upi,6018,Coimbatore,iOS,high,36676.07,2025-09-24 15:12:02,0
TXN001303,deepak@upi,4111,Coimbatore,iOS,low,49355.22,2025-09-29 07:05:02,1
TXN001304,naveen@upi,5815,Vijayawada,Android,high,18917.9,2025-09-24 05:54:02,1
TXN001305,pooja@upi,6025,Patna,iOS,low,21225.84,2025-09-22 12:34:02,1
TXN001306,deepak@upi,5814,Kolkata,Android,low,5744.34,2025-09-21 08:14:02,1
TXN001307,suman@upi,4111,Visakhapatnam,iOS,low,25678.95,2025-10-08 01:39:02,1
TXN001308,priya@upi,4111,Kochi,iOS,high,4504.93,2025-10-02 18:34:02,1
TXN001309,komal@upi,6015,Mumbai,iOS,normal,24751.29,2025-09-20 14:54:02,0
TXN001310,kiran@upi,6014,Nashik,iOS,high,11143.92,2025-10-03 03:23:02,1
TXN001311,kajal@upi,6028,Patna,iOS,low,47272.01,2025-09-29 04:52:02,0
TXN001312,pradeep@upi,7299,Jodhpur,Android,normal,36627.4,2025-10-08 05:08:02,0
TXN001313,priya@upi,6028,Nashik,Android,high,18954.6,2025-09-24 02:56:02,1
TXN001314,rohit@upi,5815,Delhi,Android,low,34871.66,2025-09-11 04:33:02,1
TXN001315,akshay@upi,5412,Coimbatore,Android,low,37903.08,2025-10-06 19:27:02,0
TXN001316,sanjana@upi,6027,Agra,iOS,normal,45424.18,2025-09-19 07:02:02,1
TXN001317,suman@upi,6014,Meerut,iOS,high,4127.61,2025-09-23 01:27:02,1
TXN001318,arun@upi,5611,Jodhpur,Android,low,1083.65,2025-10-05 13:16:02,0
TXN001319,suman@upi,6024,Pune,Android,normal,42803.42,2025-09-21 16:17:02,0
TXN001320,rahul@upi,6026,Vadodara,iOS,normal,22459.55,2025-09-30 07:21:02,1
TXN001321,vikas@upi,6018,Agra,iOS,high,14986.55,2025-10-01 20:55:02,0
TXN001322,pooja@upi,6026,Chennai,iOS,high,42793.87,2025-10-04 06:14:02,0
TXN001323,neeraj@upi,6026,Pune,Android,low,32770.95,2025-09-08 12:03:02,1
TXN001324,kavita@upi,6011,Kochi,iOS,low,21433.05,2025-10-05 16:11:02,1
TXN001325,anita@upi,6018,Thane,Android,low,44620.63,2025-09-19 14:16:02,1
TXN001326,neha@upi,4111,Jaipur,iOS,high,42694.57,2025-10-05 22:58:02,1
TXN001327,rohan@upi,6012,Meerut,Android,normal,19775.82,2025-09-09 07:40:02,1
TXN001328,rohan@upi,6023,Nashik,iOS,low,19813.09,2025-09-30 14:31:02,0
TXN001329,suman@upi,5411,Indore,iOS,high,22810.58,2025-10-01 04:46:02,0
TXN001330,manish@upi,4112,Indore,iOS,low,41430.93,2025-09-21 13:57:02,1
TXN001331,sachin@upi,6020,Jodhpur,Android,low,27867.63,2025-10-02 14:18:02,1
TXN001332,ravi@upi,6024,Pune,Android,low,10610.06,2025-09-12 11:18:02,0
TXN001333,nidhi@upi,6024,Meerut,Android,normal,40109.17,2025-10-01 01:43:02,1
TXN001334,poornima@upi,7299,Bhopal,iOS,normal,13427.98,2025-10-03 11:32:02,0
TXN001335,suman@upi,5816,Aurangabad,iOS,low,39925.72,2025-09-30 12:40:02,1
TXN001336,priya@upi,6026,Vadodara,Android,low,19108.26,2025-09-26 06:46:02,0
TXN001337,pallavi@upi,6028,Lucknow,iOS,high,17558.81,2025-09-14 09:58:02,0
TXN001338,poornima@upi,5813,Jaipur,iOS,low,6483.0,2025-09-12 10:52:02,0
TXN001339,vinay@upi,7299,Bhopal,Android,high,49340.38,2025-09-24 12:54:02,1
TXN001340,neha@upi,5812,Gwalior,iOS,high,371.2,2025-09-18 05:44:02,1
TXN001341,poornima@upi,4111,Mumbai,iOS,high,34247.69,2025-09-12 19:23:02,1
TXN001342,anurag@upi,7299,Aurangabad,Android,normal,16873.35,2025-10-06 08:19:02,0
TXN001343,shyam@upi,6024,Surat,Android,normal,36516.37,2025-09-27 23:57:02,0
TXN001344,shreya@upi,4112,Gwalior,Android,high,7226.24,2025-09-26 06:02:02,1
TXN001345,neeraj@upi,6019,Jodhpur,iOS,high,25065.2,2025-09-13 12:08:02,1
TXN001346,geeta@upi,5815,Meerut,Android,normal,7988.19,2025-09-08 03:28:02,0
TXN001347,geeta@upi,7011,Nagpur,Android,low,14583.98,2025-09-28 22:03:02,0
TXN001348,anil@upi,5413,Bangalore,Android,high,34536.7,2025-09-14 04:13:02,1
TXN001349,amit@upi,6027,Aurangabad,Android,low,28784.02,2025-09-11 16:46:02,0
TXN001350,vijay@upi,6018,Delhi,Android,high,13646.57,2025-09-20 06:09:02,1
TXN001351,neha@upi,4111,Aurangabad,iOS,low,3227.25,2025-09-10 21:05:02,0
TXN001352,deepak@upi,6020,Surat,iOS,high,26166.4,2025-09-09 17:17:02,1
TXN001353,sita@upi,4111,Pune,iOS,normal,6982.69,2025-09-23 00:53:02,0
TXN001354,shreya@upi,6028,Jodhpur,Android,low,4345.52,2025-09-22 17:52:02,1
TXN001355,shreya@upi,5611,Kanpur,iOS,high,26594.72,2025-09-12 05:24:02,1
TXN001356,sachin@upi,6018,Patna,iOS,low,46936.46,2025-09-26 14:12:02,1
TXN001357,shyam@upi,6018,Visakhapatnam,iOS,high,10289.96,2025-09-24 09:31:02,1
TXN001358,rahul@upi,5812,Indore,iOS,normal,43251.07,2025-09-29 15:59:02,1
TXN001359,vinay@upi,6024,Agra,iOS,low,21801.17,2025-09-27 23:27:02,1
TXN001360,geeta@upi,6014,Visakhapatnam,Android,low,16980.89,2025-10-06 23:07:02,1
TXN001361,priya@upi,5413,Mumbai,Android,low,13980.05,2025-09-19 15:13:02,0
TXN001362,akshay@upi,6013,Madurai,Android,normal,28930.42,2025-09-09 13:07:02,0
TXN001363,manoj@upi,6027,Chennai,Android,low,24280.42,2025-09-24 16:30:02,1
TXN001364,pooja@upi,5814,Pune,iOS,low,45177.72,2025-09-20 22:14:02,0
TXN001365,sanjay@upi,6023,Raipur,Android,low,15765.29,2025-09-17 17:18:02,1
TXN001366,rahul@upi,6026,Coimbatore,Android,low,15049.91,2025-09-18 22:59:02,0
TXN001367,arun@upi,5814,Meerut,Android,normal,4302.14,2025-09-28 12:55:02,0
TXN001368,isha@upi,6028,Meerut,iOS,high,45096.4,2025-09-11 07:31:02,0
TXN001369,pradeep@upi,6015,Gwalior,iOS,normal,23080.33,2025-10-04 11:27:02,1
TXN001370,rahul@upi,6023,Jodhpur,Android,high,33792.25,2025-10-02 11:11:02,0
TXN001371,manish@upi,5815,Kanpur,iOS,low,35551.61,2025-10-02 05:11:02,1
TXN001372,kajal@upi,5412,Lucknow,Android,high,8018.19,2025-09-09 14:45:02,0
TXN001373,pradeep@upi,6028,Kanpur,Android,high,38130.76,2025-09-09 12:04:02,0
TXN001374,sita@upi,6027,Nagpur,Android,normal,18499.13,2025-09-11 09:06:02,0
TXN001375,rohan@upi,7299,Jaipur,iOS,low,22623.07,2025-09-08 21:34:02,1
TXN001376,gautam@upi,6013,Vadodara,Android,normal,12964.99,2025-09-15 14:26:02,1
TXN001377,kiran@upi,5812,Kochi,Android,low,39280.97,2025-09-21 16:30:02,1
TXN001378,anita@upi,5411,Indore,iOS,high,5995.73,2025-09-27 15:45:02,0
TXN001379,sachin@upi,6028,Gwalior,iOS,normal,20254.92,2025-10-06 04:58:02,0
TXN001380,isha@upi,5611,Meerut,iOS,high,16753.16,2025-09-22 10:10:02,1
TXN001381,rohan@upi,6027,Nagpur,Android,high,30060.51,2025-09-25 07:06:02,1
TXN001382,suresh@upi,6024,Delhi,Android,high,7315.55,2025-10-03 02:07:02,1
TXN001383,neha@upi,4112,Meerut,Android,low,28459.92,2025-10-06 17:44:02,0
TXN001384,neha@upi,6016,Visakhapatnam,Android,high,35681.72,2025-09-13 19:30:02,0
TXN001385,akshay@upi,6016,Bhopal,iOS,high,956.84,2025-09-26 09:25:02,1
TXN001386,vinay@upi,6020,Bangalore,iOS,low,6927.42,2025-09-12 01:11:02,0
TXN001387,vinay@upi,7299,Delhi,iOS,high,13534.41,2025-10-08 05:41:02,1
TXN001388,suman@upi,6015,Agra,Android,high,9687.06,2025-09-12 22:19:02,1
TXN001389,kajal@upi,6014,Gwalior,iOS,low,16200.35,2025-09-18 21:42:02,0
TXN001390,tina@upi,6016,Surat,iOS,low,13281.42,2025-09-14 16:10:02,0
TXN001391,priya@upi,6025,Hyderabad,Android,low,1829.46,2025-09-28 02:26:02,0
TXN001392,poornima@upi,6021,Vadodara,iOS,low,30515.97,2025-10-01 07:39:02,0
TXN001393,suman@upi,6013,Jodhpur,iOS,low,17952.84,2025-10-03 11:41:02,0
TXN001394,anurag@upi,6011,Vijayawada,Android,high,36698.52,2025-10-04 03:48:02,0
TXN001395,kajal@upi,6021,Nagpur,iOS,low,21513.35,2025-09-26 16:40:02,0
TXN001396,kajal@upi,6025,Surat,Android,high,25147.87,2025-10-01 12:01:02,0
TXN001397,tina@upi,6024,Chennai,Android,normal,23655.88,2025-10-01 14:47:02,0
TXN001398,rohit@upi,7299,Nashik,Android,low,25156.45,2025-09-20 15:49:02,0
TXN001399,rohit@upi,5411,Indore,iOS,low,47510.09,2025-10-01 03:14:02,0
TXN001400,pradeep@upi,5611,Thane,Android,high,6873.41,2025-10-04 16:34:02,1
TXN001401,isha@upi,6014,Meerut,Android,low,28894.29,2025-09-24 20:22:02,0
TXN001402,suman@upi,5611,Surat,Android,normal,26041.82,2025-09-14 22:06:02,1
TXN001403,priya@upi,6025,Jaipur,iOS,high,5691.58,2025-09-23 13:19:02,0
TXN001404,akshay@upi,6014,Madurai,Android,normal,14652.3,2025-10-08 07:35:02,0
TXN001405,nisha@upi,6014,Nagpur,iOS,low,6140.01,2025-10-01 07:32:02,0
TXN001406,ravi@upi,5412,Jaipur,Android,low,42610.91,2025-09-24 18:13:02,1
TXN001407,neha@upi,6012,Gwalior,Android,high,29122.17,2025-09-08 00:08:02,0
TXN001408,vinay@upi,6018,Jaipur,Android,normal,2644.08,2025-09-26 08:54:02,1
TXN001409,poornima@upi,5812,Jodhpur,Android,normal,25765.31,2025-09-21 16:34:02,0
TXN001410,isha@upi,6027,Kanpur,Android,high,19619.4,2025-09-08 16:38:02,0
TXN001411,kajal@upi,7299,Patna,Android,low,22796.46,2025-09-29 05:09:02,0
TXN001412,shreya@upi,5814,Meerut,iOS,low,37858.07,2025-09-14 18:49:02,0
TXN001413,manoj@upi,5412,Pune,iOS,low,36681.0,2025-09-13 18:38:02,1
TXN001414,shyam@upi,5813,Visakhapatnam,Android,low,46707.01,2025-09-17 01:47:02,1
TXN001415,ramesh@upi,4111,Jodhpur,Android,normal,26253.33,2025-10-03 09:28:02,0
TXN001416,isha@upi,5812,Aurangabad,Android,low,34268.44,2025-09-12 21:02:02,1
TXN001417,sachin@upi,5813,Pune,iOS,high,32242.94,2025-09-07 20:35:02,0
TXN001418,deepak@upi,6017,Jodhpur,Android,low,46576.02,2025-09-12 12:51:02,0
TXN001419,suman@upi,6012,Raipur,iOS,high,45703.3,2025-09-23 04:26:02,0
TXN001420,rohit@upi,6011,Thane,iOS,high,44627.74,2025-10-01 17:03:02,1
TXN001421,arvind@upi,4112,Mumbai,Android,high,49871.31,2025-10-02 23:14:02,1
TXN001422,sachin@upi,6023,Ahmedabad,Android,low,20759.35,2025-09-20 06:08:02,0
TXN001423,ravi@upi,5813,Bhopal,iOS,normal,15412.86,2025-09-12 11:21:02,0
TXN001424,isha@upi,6020,Vijayawada,iOS,normal,42212.16,2025-10-06 13:40:02,1
TXN001425,geeta@upi,5815,Indore,Android,normal,5918.07,2025-09-27 03:11:02,1
TXN001426,suresh@upi,5815,Patna,iOS,low,37859.18,2025-10-04 14:10:02,0
TXN001427,sanjana@upi,6020,Visakhapatnam,iOS,normal,1731.0,2025-09-21 01:17:02,1
TXN001428,nisha@upi,6027,Surat,Android,low,25373.93,2025-09-30 23:32:02,0
TXN001429,neeraj@upi,5812,Nashik,iOS,normal,39779.85,2025-09-14 10:32:02,0
TXN001430,komal@upi,6025,Nagpur,Android,high,18079.8,2025-10-01 00:24:02,1
TXN001431,neha@upi,5814,Patna,iOS,low,49687.14,2025-09-22 05:35:02,1
TXN001432,siddharth@upi,6012,Indore,Android,normal,30585.88,2025-10-03 23:45:02,0
TXN001433,arun@upi,6021,Ahmedabad,iOS,normal,27997.39,2025-09-28 13:23:02,0
TXN001434,kavita@upi,5816,Visakhapatnam,iOS,low,6681.59,2025-09-21 08:23:02,1
TXN001435,rohit@upi,7011,Bhopal,Android,high,12916.76,2025-09-30 14:16:02,1
TXN001436,sanjay@upi,6026,Chennai,iOS,normal,37639.99,2025-09-09 16:18:02,1
TXN001437,kavita@upi,6014,Aurangabad,Android,high,4942.19,2025-09-20 05:55:02,0
TXN001438,arvind@upi,7299,Chennai,iOS,low,4128.0,2025-09-07 16:31:02,1
TXN001439,amit@upi,5411,Jodhpur,Android,normal,44307.27,2025-09-14 21:25:02,0
TXN001440,rohit@upi,6013,Agra,Android,normal,23490.17,2025-10-08 00:57:02,1
TXN001441,vijay@upi,5411,Surat,Android,high,45298.28,2025-09-20 09:43:02,0
TXN001442,sita@upi,6011,Vadodara,Android,high,34590.65,2025-10-07 05:48:02,0
TXN001443,rohit@upi,6025,Pune,Android,high,21308.88,2025-09-30 13:44:02,0
TXN001444,anita@upi,6018,Kochi,Android,low,20148.05,2025-09-28 03:24:02,1
TXN001445,shreya@upi,6022,Coimbatore,iOS,low,8661.65,2025-09-15 10:46:02,0
TXN001446,manoj@upi,6023,Chennai,iOS,low,35796.43,2025-09-30 12:49:02,1
TXN001447,vikas@upi,6022,Kolkata,iOS,high,47493.42,2025-10-03 18:14:02,0
TXN001448,sanjay@upi,6024,Raipur,iOS,high,12767.55,2025-09-16 16:49:02,0
TXN001449,neha@upi,6021,Thane,iOS,high,14360.26,2025-09-18 07:34:02,1
TXN001450,komal@upi,5816,Indore,Android,high,47137.02,2025-09-11 19:56:02,1
TXN001451,nisha@upi,6020,Bangalore,Android,high,44915.62,2025-09-18 10:18:02,1
TXN001452,rohit@upi,6012,Pune,iOS,low,19489.66,2025-09-27 17:11:02,0
TXN001453,neha@upi,5611,Indore,Android,normal,22613.37,2025-10-07 07:42:02,1
TXN001454,isha@upi,6023,Jaipur,Android,high,45847.03,2025-10-08 00:39:02,1
TXN001455,arun@upi,7011,Jaipur,iOS,low,37607.45,2025-09-15 16:26:02,1
TXN001456,nidhi@upi,5813,Chennai,iOS,normal,11975.14,2025-09-16 15:59:02,1
TXN001457,suman@upi,5815,Kochi,iOS,normal,3221.99,2025-09-07 18:30:02,1
TXN001458,anita@upi,5816,Kolkata,iOS,low,20708.58,2025-09-28 21:56:02,0
TXN001459,sachin@upi,5413,Indore,Android,low,35456.91,2025-09-19 19:35:02,1
TXN001460,suresh@upi,6012,Bangalore,iOS,high,28521.6,2025-09-19 11:42:02,0
TXN001461,sita@upi,6019,Indore,iOS,low,44502.95,2025-10-06 23:20:02,1
TXN001462,komal@upi,5813,Jodhpur,iOS,low,49368.88,2025-09-15 06:57:02,0
TXN001463,kiran@upi,6014,Madurai,iOS,normal,7857.88,2025-09-12 20:29:02,0
TXN001464,nisha@upi,5816,Vijayawada,iOS,low,12237.44,2025-10-01 02:44:02,0
TXN001465,suman@upi,6017,Hyderabad,iOS,low,40521.58,2025-09-18 05:58:02,1
TXN001466,anita@upi,6019,Pune,Android,low,22606.69,2025-09-26 18:29:02,0
TXN001467,deepak@upi,6013,Coimbatore,iOS,high,2165.99,2025-09-17 20:54:02,1
TXN001468,geeta@upi,6018,Delhi,Android,low,41148.55,2025-10-06 21:06:02,1
TXN001469,geeta@upi,6027,Patna,iOS,normal,43258.81,2025-09-29 21:11:02,0
TXN001470,suresh@upi,7299,Kochi,Android,high,42117.06,2025-09-30 21:18:02,0
TXN001471,nidhi@upi,5411,Madurai,iOS,high,12751.94,2025-09-09 19:55:02,0
TXN001472,ravi@upi,5413,Aurangabad,Android,low,47662.15,2025-09-15 04:26:02,1
TXN001473,sachin@upi,6015,Thane,iOS,low,46770.09,2025-10-04 09:55:02,0
TXN001474,akshay@upi,6021,Bangalore,iOS,low,43936.26,2025-09-23 21:37:02,1
